0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,gesture
0.0,0.0,0.0,-0.04571443796157837,-0.11367559432983398,-0.011189497316024699,-0.09659266471862793,-0.25510475039482117,-0.028947796912632384,-0.12089961767196655,-0.3752402514219284,-0.04528211826249162,-0.11477398872375488,-0.47729504108428955,-0.060751676799498,-0.060181260108947754,-0.26761701703071594,-0.05687805289193193,-0.16408255696296692,-0.22986477613449097,-0.08783802786632577,-0.14029622077941895,-0.18855202198028564,-0.09623862454458276,-0.11116963624954224,-0.20057064294815063,-0.1002060512618641,-0.048839569091796875,-0.18494081497192383,-0.0659311974958996,-0.1691766083240509,-0.14728516340255737,-0.09598630318208734,-0.13900476694107056,-0.12260234355926514,-0.0893115217403988,-0.10460978746414185,-0.13064351677894592,-0.08587112674280206,-0.04622763395309448,-0.1018947958946228,-0.0755483324246029,-0.15799462795257568,-0.07224822044372559,-0.10355951288505594,-0.12973442673683167,-0.04918265342712402,-0.08569766232534448,-0.09521549940109253,-0.05730396509170532,-0.0732999856190304,-0.04875791072845459,-0.02434450387954712,-0.08551453450485269,-0.13559973239898682,-0.005386710166931152,-0.10662770667835275,-0.11243546009063721,0.009229123592376709,-0.09932957241102258,-0.08027881383895874,0.004279375076293945,-0.09295944520994226,thumbs_up
0.0,0.0,0.0,-0.04987603425979614,-0.12518060207366943,-0.012546386446445013,-0.10042589902877808,-0.2624794840812683,-0.03211450005659344,-0.128790020942688,-0.3801499307155609,-0.05048963228949788,-0.12432485818862915,-0.4898170530796051,-0.06873985553869488,-0.06579673290252686,-0.2733394205570221,-0.05973270336875203,-0.16975677013397217,-0.22240248322486877,-0.09029507065901043,-0.1470472812652588,-0.1798516809940338,-0.09743387426027539,-0.11681723594665527,-0.19326245784759521,-0.10015568311104062,-0.05139845609664917,-0.18424057960510254,-0.07026586110481503,-0.17019394040107727,-0.1416240930557251,-0.09899281884321454,-0.1421852707862854,-0.120114266872406,-0.09282928134092572,-0.10864222049713135,-0.1294255256652832,-0.09024013007768872,-0.044226229190826416,-0.09660667181015015,-0.08108867133745434,-0.1575317680835724,-0.06427139043807983,-0.10886091167816403,-0.13146305084228516,-0.04575610160827637,-0.09061847056040051,-0.09852498769760132,-0.05651426315307617,-0.07813143904098752,-0.0431443452835083,-0.014964103698730469,-0.09225003595241787,-0.1398485004901886,0.0028033852577209473,-0.11168201441654446,-0.12102925777435303,0.013806939125061035,-0.10093350882419827,-0.08954960107803345,0.010058581829071045,-0.09211405540594342,thumbs_up
0.0,0.0,0.0,-0.08209690451622009,0.022867441177368164,-0.04833696951928346,-0.1599799543619156,0.04706680774688721,-0.0834020542150995,-0.20653346180915833,0.08257079124450684,-0.11135506054225175,-0.1944369673728943,0.10238224267959595,-0.13235314359727113,-0.1575550138950348,-0.17156982421875,-0.07015141269030778,-0.16438180208206177,0.07206684350967407,-0.11050138791861741,-0.14332076907157898,0.09130489826202393,-0.13098824193539826,-0.1332726776599884,0.029866576194763184,-0.1444393562323114,-0.08702760934829712,-0.18104764819145203,-0.07143810560765473,-0.09625235199928284,0.11428534984588623,-0.1084690855986139,-0.08505958318710327,0.09590774774551392,-0.1154852302915117,-0.08680886030197144,0.006358921527862549,-0.1209200190550348,-0.01619136333465576,-0.15283548831939697,-0.0776146071201822,-0.036108314990997314,0.13129037618637085,-0.11098083278002946,-0.030360281467437744,0.11724311113357544,-0.09763402661147325,-0.027744710445404053,0.04788327217102051,-0.08560340275826661,0.044037431478500366,-0.10692304372787476,-0.090340921486046,0.014694303274154663,0.10793048143386841,-0.11725278368058412,0.011240333318710327,0.09963160753250122,-0.11433035304608552,0.012403607368469238,0.03803592920303345,-0.10812826623978822,open_palm
0.0,0.0,0.0,-0.05271676182746887,-0.02471214532852173,-0.03801746712167642,-0.08248734474182129,-0.1143152117729187,-0.06232206941683671,-0.060022830963134766,-0.20320862531661987,-0.08560197846134088,-0.03130537271499634,-0.28115347027778625,-0.10718371019800088,-0.1010063886642456,-0.31000521779060364,-0.04417622880180261,-0.1369243562221527,-0.4442807734012604,-0.07412046239812753,-0.15986382961273193,-0.5247314870357513,-0.0903377239509382,-0.17862185835838318,-0.5993902087211609,-0.10083761111934564,-0.05107066035270691,-0.33145448565483093,-0.0483428691430845,-0.042155325412750244,-0.4956318140029907,-0.08067198888500116,-0.031557559967041016,-0.6007210463285446,-0.0976597671314039,-0.02448156476020813,-0.69158636033535,-0.10541390673358819,-0.007851183414459229,-0.30408892035484314,-0.056187592904166195,-0.0031742453575134277,-0.37411269545555115,-0.10194031939943216,-0.015044331550598145,-0.27137434482574463,-0.10715497330863855,-0.023069530725479126,-0.19918763637542725,-0.09917139307697198,0.027693986892700195,-0.2500573992729187,-0.06668694363077066,0.02472078800201416,-0.2513324022293091,-0.10606361226280114,0.008609175682067871,-0.16571146249771118,-0.10793577180345437,-0.0031119585037231445,-0.10570269823074341,-0.10072691784341714,peace_sign
0.0,0.0,0.0,-0.07251152396202087,-0.018089652061462402,-0.04594242050922048,-0.13591542840003967,-0.08915477991104126,-0.07478497400558126,-0.18194621801376343,-0.16429436206817627,-0.09836899712360037,-0.23257571458816528,-0.20655947923660278,-0.12329109981334341,-0.09080693125724792,-0.2922917604446411,-0.06291019394672048,-0.13185232877731323,-0.41361936926841736,-0.09483820423162115,-0.15871354937553406,-0.48818716406822205,-0.11843274756944311,-0.1812978982925415,-0.5620525032281876,-0.136960098889233,-0.04363375902175903,-0.3237748146057129,-0.06430731191909445,-0.0552327036857605,-0.48321571946144104,-0.09636355414664877,-0.06202700734138489,-0.5847026407718658,-0.12125098183429373,-0.06673640012741089,-0.6796822771430016,-0.14032004251754415,0.00023162364959716797,-0.30947527289390564,-0.06972166374004019,0.01976144313812256,-0.4593164324760437,-0.10653536244905126,0.03484886884689331,-0.5553013235330582,-0.13076318278586996,0.0470585823059082,-0.6427768617868423,-0.1469126887587322,0.040045857429504395,-0.26834237575531006,-0.07786728664910925,0.06881910562515259,-0.37799790501594543,-0.1107294879821552,0.08663928508758545,-0.4505212604999542,-0.12652633562362325,0.10064983367919922,-0.5226717591285706,-0.13763865306651724,open_palm
0.0,0.0,0.0,-0.04851633310317993,-0.13873416185379028,-0.013827693123630524,-0.08504372835159302,-0.2848820090293884,-0.040741323899737836,-0.10384237766265869,-0.40437835454940796,-0.06416769645761633,-0.09879714250564575,-0.5165296643972397,-0.08851413003753805,-0.05748915672302246,-0.3117999732494354,-0.09793216310094977,-0.1834302544593811,-0.2878549098968506,-0.12510473601173544,-0.214924156665802,-0.22774231433868408,-0.12032296828579092,-0.21717941761016846,-0.19921469688415527,-0.11627809278320456,-0.04399639368057251,-0.2242431640625,-0.10871910623859549,-0.18018916249275208,-0.18888354301452637,-0.13707550935100699,-0.18694305419921875,-0.14222651720046997,-0.12158502958368445,-0.1689969301223755,-0.12648671865463257,-0.11445266328405523,-0.0400468111038208,-0.12664145231246948,-0.11707785300563955,-0.1657940149307251,-0.09663426876068115,-0.14217510394405508,-0.1650351583957672,-0.0717119574546814,-0.11680902860712195,-0.14349380135536194,-0.07523620128631592,-0.1026090341026702,-0.042713940143585205,-0.03151124715805054,-0.12550535373043203,-0.14353862404823303,-0.015659093856811523,-0.15032140485595846,-0.1556486189365387,-0.02316182851791382,-0.14394737355064535,-0.1505136489868164,-0.046561241149902344,-0.1390787320549407,thumbs_up
0.0,0.0,0.0,-0.04334324598312378,-0.029794931411743164,-0.03761112506668951,-0.059106647968292236,-0.11780273914337158,-0.05668339322488691,-0.022901713848114014,-0.20317941904067993,-0.07368564794938948,0.00876760482788086,-0.2707885503768921,-0.08943109403531935,-0.0757686197757721,-0.28290635347366333,-0.03329231406729605,-0.1076306700706482,-0.3972097635269165,-0.057139409735611935,-0.12951210141181946,-0.4696400463581085,-0.07216946224849607,-0.14530521631240845,-0.5322075635194778,-0.08304252664726164,-0.03134256601333618,-0.3010711669921875,-0.035326967045477886,-0.03289210796356201,-0.4489988088607788,-0.06050419996660139,-0.033381640911102295,-0.539607048034668,-0.07909968684595015,-0.03293818235397339,-0.61542908847332,-0.09053061346691038,0.005388975143432617,-0.27167871594429016,-0.04159895519893553,0.022842049598693848,-0.37195274233818054,-0.0820035804359236,0.01767098903656006,-0.3075977861881256,-0.09588366936128523,0.013737082481384277,-0.2555610239505768,-0.096953304514102,0.034504830837249756,-0.21675914525985718,-0.04993624801915075,0.035163700580596924,-0.24224549531936646,-0.08667918483894255,0.022007286548614502,-0.18142729997634888,-0.09478127400558378,0.012679576873779297,-0.13514769077301025,-0.09463749270122435,peace_sign
0.0,0.0,0.0,-0.051242709159851074,-0.1371901035308838,-0.014914678380705482,-0.08930668234825134,-0.2826434075832367,-0.042040790402211314,-0.10748317837715149,-0.4032558798789978,-0.06542884089878953,-0.10125645995140076,-0.5158489644527435,-0.0898003605835811,-0.06190621852874756,-0.3098728656768799,-0.09673933216265596,-0.18745675683021545,-0.28311267495155334,-0.12457526751688874,-0.21832036972045898,-0.22547084093093872,-0.12160528727702058,-0.22171714901924133,-0.20020925998687744,-0.11920246013335145,-0.046445250511169434,-0.222664475440979,-0.10684007682732499,-0.18293994665145874,-0.1799924373626709,-0.13597378411225236,-0.18952906131744385,-0.13269919157028198,-0.12211026527813829,-0.17194154858589172,-0.11888176202774048,-0.11655567117861665,-0.04096686840057373,-0.12398570775985718,-0.11487105765274919,-0.16726469993591309,-0.09292232990264893,-0.14189173557690538,-0.1701907217502594,-0.06660324335098267,-0.11918885537318147,-0.15143495798110962,-0.07029581069946289,-0.10681796350411332,-0.04222214221954346,-0.027924835681915283,-0.12287321963242448,-0.14637699723243713,-0.005974709987640381,-0.14951654055050767,-0.16496163606643677,-0.012327075004577637,-0.1455288259022609,-0.1658056378364563,-0.03532832860946655,-0.14268625059060014,thumbs_up
0.0,0.0,0.0,-0.052526772022247314,0.005628794431686401,-0.04383239583543741,-0.10789141058921814,0.006466180086135864,-0.07606059001258814,-0.13917794823646545,0.01745206117630005,-0.10083571509889566,-0.1262660026550293,0.025349080562591553,-0.1193309544163128,-0.10055288672447205,-0.17868070304393768,-0.06908614621929132,-0.10044556856155396,-0.015176236629486084,-0.101764951510944,-0.08684229850769043,0.02336031198501587,-0.11507431851200067,-0.08347132802009583,-0.013999968767166138,-0.12407997684053385,-0.04832184314727783,-0.18650789558887482,-0.06489731804899179,-0.05001121759414673,0.003503173589706421,-0.09273957149557077,-0.05104321241378784,0.01586240530014038,-0.09153729365638696,-0.05721452832221985,-0.038380056619644165,-0.09004407064489328,0.0023435652256011963,-0.1646074652671814,-0.0644078000026127,-0.005383163690567017,0.014670133590698242,-0.08803597526124918,-0.012737452983856201,0.014669805765151978,-0.07108837799600565,-0.017600268125534058,-0.03906598687171936,-0.0575805871324917,0.04320070147514343,-0.1301541030406952,-0.06946921782068216,0.032440900802612305,0.0037579238414764404,-0.08909301148227655,0.027234405279159546,0.0002733767032623291,-0.0841078652577778,0.026520907878875732,-0.04889032244682312,-0.07670548991731607,fist
0.0,0.0,0.0,-0.09110212326049805,-0.015012264251708984,-0.05070546973746559,-0.17330476641654968,-0.00936824083328247,-0.08832929242652199,-0.21130883693695068,0.05638819932937622,-0.11881863285105965,-0.18009090423583984,0.11811858415603638,-0.14306162256997368,-0.15437623858451843,-0.20522531867027283,-0.07981648255389473,-0.17026349902153015,0.03515738248825073,-0.12067590613168022,-0.15513092279434204,0.08195006847381592,-0.13489898998540184,-0.14586684107780457,0.0428813099861145,-0.1426527645091369,-0.07661175727844238,-0.21099910140037537,-0.07964609522622368,-0.09253448247909546,0.1024518609046936,-0.11765837628644249,-0.0837583839893341,0.10352641344070435,-0.11745307553809425,-0.08265063166618347,0.01921367645263672,-0.11439702619117043,-0.003705739974975586,-0.17308500409126282,-0.0843241806725814,-0.03337860107421875,0.11356300115585327,-0.11633454222481987,-0.038630664348602295,0.09220963716506958,-0.09716980863612434,-0.041498392820358276,0.00568389892578125,-0.07846768904727242,0.05372822284698486,-0.11598047614097595,-0.09576374251645348,0.021302372217178345,0.09888964891433716,-0.11837660480540535,0.011611580848693848,0.0893976092338562,-0.10939090658229134,0.011616796255111694,0.02428281307220459,-0.09661735553544304,fist
0.0,0.0,0.0,-0.06783789396286011,0.02899324893951416,-0.06861311686709826,-0.11842033267021179,0.04709583520889282,-0.13026713324263994,-0.10199835896492004,0.09575504064559937,-0.1843952585525841,-0.0603405237197876,0.10006695985794067,-0.23689534259513323,-0.10905581712722778,-0.19557413458824158,-0.13214518619254534,-0.16557925939559937,-0.1608046591281891,-0.216562931663546,-0.20697563886642456,-0.17338740825653076,-0.2656228293247551,-0.24139362573623657,-0.19902458786964417,-0.2933954943485588,-0.041688114404678345,-0.2210007905960083,-0.12708925200179522,-0.06668055057525635,-0.009188175201416016,-0.1905641455717415,-0.061461836099624634,0.060411810874938965,-0.1800522853203148,-0.05324992537498474,0.009659290313720703,-0.16355059040263598,0.021640747785568237,-0.1701398491859436,-0.13134128344729845,-0.016658663749694824,0.045915067195892334,-0.17939046514705126,-0.03376901149749756,0.07072329521179199,-0.13074377668574755,-0.03281101584434509,0.012339234352111816,-0.08824833226874773,0.06564116477966309,-0.09688717126846313,-0.14509350550845568,0.02526870369911194,0.06486135721206665,-0.18874490750506823,0.0066228508949279785,0.06540989875793457,-0.16941491258815233,0.010919362306594849,0.006709635257720947,-0.1428211082287163,pointing_finger
0.0,0.0,0.0,-0.06139051914215088,-0.017119109630584717,-0.044635406304337266,-0.11911138892173767,-0.09169179201126099,-0.07030016796682048,-0.1677243411540985,-0.1603388786315918,-0.09127993749473262,-0.21686771512031555,-0.1904236376285553,-0.11304912583921123,-0.09420382976531982,-0.2810682952404022,-0.05026960240695644,-0.1306329369544983,-0.4003028869628906,-0.08141299204919505,-0.1543610692024231,-0.4797537624835968,-0.10486920045707393,-0.1725063920021057,-0.5516624078154564,-0.12211540209148097,-0.05000114440917969,-0.31424328684806824,-0.050720518995262864,-0.06141084432601929,-0.46605201065540314,-0.07895870374534297,-0.06887573003768921,-0.5666647516191006,-0.10023222731445003,-0.07403510808944702,-0.6556713823229074,-0.11565139757487941,-0.006616532802581787,-0.307729035615921,-0.05623701827619243,-0.0026683807373046875,-0.4506758451461792,-0.0880330042729156,0.0002522468566894531,-0.5487003698945045,-0.10803080217931438,0.0016496777534484863,-0.6381726255640388,-0.12121464924905467,0.03524059057235718,-0.27320024371147156,-0.06516598032806087,0.058602094650268555,-0.3800336569547653,-0.09414704011771846,0.07423156499862671,-0.45161184668540955,-0.10701729225013423,0.08562719821929932,-0.5192620679736137,-0.11529850827548671,open_palm
